Liquid Conductivity,Total Concentration,CPP,section,stick,x_lo,x_hi,y_lo,y_hi,default_color,effective_center_x,effective_center_y,top_depth,bottom_depth,mid_depth,top_angle,side_angle,top_depth_adj,bottom_depth_adj,mid_depth_adj,concentration_<12,concentration_<10,concentration_<9,concentration_<8,concentration_<6,concentration_<4
1.67,341.537127580491,8.08080808080808,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01398783722524,157.01398783722524,157.01398783722524,27.81977619748942,30.452979490761543,157.04766822279444,157.04766822279444,157.04766822279444,298.0,297.0,297.0,295.0,284.0,273.0
1.64,622.686339814833,5.94900849858357,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0142450199835,157.0142450199835,157.0142450199835,27.81977619748942,30.452979490761543,157.0479254055527,157.0479254055527,157.0479254055527,353.0,353.0,352.0,351.0,345.0,332.0
1.66,718.6333694195,6.36792452830189,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01453813198032,157.01453813198032,157.01453813198032,27.81977619748942,30.452979490761543,157.04821851754951,157.04821851754951,157.04821851754951,424.0,424.0,422.0,421.0,412.0,397.0
1.64,351.300410749658,6.69014084507042,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01478506033803,157.01478506033803,157.01478506033803,27.81977619748942,30.452979490761543,157.04846544590723,157.04846544590723,157.04846544590723,284.0,284.0,283.0,281.0,274.0,265.0
1.64,343.246631729131,7.69230769230769,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0149882383776,157.0149882383776,157.0149882383776,27.81977619748942,30.452979490761543,157.0486686239468,157.0486686239468,157.0486686239468,287.0,286.0,284.0,282.0,279.0,264.0
1.62,326.093567557519,4.31034482758621,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01518769735708,157.01518769735708,157.01518769735708,27.81977619748942,30.452979490761543,157.04886808292628,157.04886808292628,157.04886808292628,348.0,348.0,348.0,348.0,344.0,333.0
1.62,357.689617791502,4.22535211267606,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01543220439927,157.01543220439927,157.01543220439927,27.81977619748942,30.452979490761543,157.04911258996847,157.04911258996847,157.04911258996847,284.0,284.0,283.0,280.0,277.0,272.0
1.61,326.028328944873,5.74018126888217,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01568940706503,157.01568940706503,157.01568940706503,27.81977619748942,30.452979490761543,157.04936979263422,157.04936979263422,157.04936979263422,331.0,331.0,331.0,329.0,325.0,312.0
1.64,280.219744631275,6.36942675159236,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0159367200086,157.0159367200086,157.0159367200086,27.81977619748942,30.452979490761543,157.0496171055778,157.0496171055778,157.0496171055778,315.0,314.0,314.0,312.0,309.0,294.0
1.62,227.897548045703,4.24028268551237,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01614802848937,157.01614802848937,157.01614802848937,27.81977619748942,30.452979490761543,157.04982841405857,157.04982841405857,157.04982841405857,284.0,283.0,282.0,282.0,280.0,271.0
1.62,312.808874863663,4.21052631578947,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01638022791565,157.01638022791565,157.01638022791565,27.81977619748942,30.452979490761543,157.05006061348485,157.05006061348485,157.05006061348485,285.0,285.0,285.0,285.0,281.0,273.0
1.64,661.79138726562,7.4235807860262,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0166043669696,157.0166043669696,157.0166043669696,27.81977619748942,30.452979490761543,157.0502847525388,157.0502847525388,157.0502847525388,229.0,229.0,228.0,226.0,221.0,212.0
1.65,247.587385855733,6.73758865248227,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01687670404243,157.01687670404243,157.01687670404243,27.81977619748942,30.452979490761543,157.05055708961163,157.05055708961163,157.05055708961163,282.0,282.0,281.0,279.0,272.0,263.0
1.63,239.327576546056,6.03174603174603,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0171607545783,157.0171607545783,157.0171607545783,27.81977619748942,30.452979490761543,157.0508411401475,157.0508411401475,157.0508411401475,316.0,315.0,315.0,314.0,312.0,296.0
1.65,549.417804130942,0.475415247310436,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0173994985473,157.0173994985473,157.0173994985473,27.81977619748942,30.452979490761543,157.0510798841165,157.0510798841165,157.0510798841165,4419.19110163235,4417.19110163235,4416.19110163235,4414.19110163235,4409.19110163235,4396.19110163235
1.64,375.726715205024,0.274489620861211,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01764755301744,157.01764755301744,157.01764755301744,27.81977619748942,30.452979490761543,157.05132793858664,157.05132793858664,157.05132793858664,5829.0,5829.0,5829.0,5828.0,5826.0,5813.0
1.64,140.632880964494,2.8735632183908,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01794702807237,157.01794702807237,157.01794702807237,27.81977619748942,30.452979490761543,157.05162741364157,157.05162741364157,157.05162741364157,348.0,348.0,348.0,346.0,345.0,338.0
1.65,378.81722325074,3.8659793814433,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01824402004024,157.01824402004024,157.01824402004024,27.81977619748942,30.452979490761543,157.05192440560944,157.05192440560944,157.05192440560944,388.0,388.0,388.0,386.0,382.0,373.0
1.67,712.949332770687,5.6657223796034,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01844934869442,157.01844934869442,157.01844934869442,27.81977619748942,30.452979490761543,157.05212973426362,157.05212973426362,157.05212973426362,354.0,353.0,352.0,348.0,344.0,333.0
1.65,153.625933837289,5.14018691588785,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0187496597904,157.0187496597904,157.0187496597904,27.81977619748942,30.452979490761543,157.05243004535959,157.05243004535959,157.05243004535959,214.0,214.0,214.0,214.0,212.0,203.0
1.66,229.287007888826,3.37078651685393,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0189966213942,157.0189966213942,157.0189966213942,27.81977619748942,30.452979490761543,157.0526770069634,157.0526770069634,157.0526770069634,267.0,267.0,267.0,265.0,263.0,258.0
1.66,94.6730310585241,6.64556962025316,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01924838733422,157.01924838733422,157.01924838733422,27.81977619748942,30.452979490761543,157.0529287729034,157.0529287729034,157.0529287729034,316.0,316.0,316.0,315.0,310.0,295.0
1.64,298.908610171385,6.66666666666667,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01945419546897,157.01945419546897,157.01945419546897,27.81977619748942,30.452979490761543,157.05313458103817,157.05313458103817,157.05313458103817,255.0,255.0,255.0,255.0,254.0,238.0
1.64,234.771323318814,5.73248407643312,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01974855906792,157.01974855906792,157.01974855906792,27.81977619748942,30.452979490761543,157.05342894463712,157.05342894463712,157.05342894463712,317.0,314.0,314.0,313.0,310.0,296.0
1.63,371.324299747835,4.49101796407186,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0200120610485,157.0200120610485,157.0200120610485,27.81977619748942,30.452979490761543,157.0536924466177,157.0536924466177,157.0536924466177,334.0,334.0,334.0,334.0,332.0,319.0
1.65,381.936563079961,5.66801619433198,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02024653199635,157.02024653199635,157.02024653199635,27.81977619748942,30.452979490761543,157.05392691756555,157.05392691756555,157.05392691756555,248.0,247.0,247.0,244.0,242.0,233.0
1.65,205.202381706527,5.29801324503311,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0205180010346,157.0205180010346,157.0205180010346,27.81977619748942,30.452979490761543,157.0541983866038,157.0541983866038,157.0541983866038,302.0,302.0,302.0,300.0,297.0,286.0
1.65,201.66279282432,5.35211267605634,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02081730668382,157.02081730668382,157.02081730668382,27.81977619748942,30.452979490761543,157.05449769225302,157.05449769225302,157.05449769225302,355.0,355.0,355.0,354.0,352.0,336.0
1.63,304.300057373167,7.35294117647059,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02109544283277,157.02109544283277,157.02109544283277,27.81977619748942,30.452979490761543,157.05477582840197,157.05477582840197,157.05477582840197,272.0,272.0,272.0,270.0,267.0,252.0
1.65,220.967178260914,6.44067796610169,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02134064773378,157.02134064773378,157.02134064773378,27.81977619748942,30.452979490761543,157.05502103330298,157.05502103330298,157.05502103330298,297.0,295.0,294.0,291.0,289.0,276.0
1.63,610.327268851931,5.70071258907363,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02163101042265,157.02163101042265,157.02163101042265,27.81977619748942,30.452979490761543,157.05531139599185,157.05531139599185,157.05531139599185,423.0,421.0,419.0,415.0,411.0,397.0
1.65,85.9747354257624,5.53745928338762,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02184212202394,157.02184212202394,157.02184212202394,27.81977619748942,30.452979490761543,157.05552250759314,157.05552250759314,157.05552250759314,310.0,307.0,307.0,307.0,305.0,290.0
1.66,319.440954296182,6.84410646387833,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0220753823548,157.0220753823548,157.0220753823548,27.81977619748942,30.452979490761543,157.055755767924,157.055755767924,157.055755767924,263.0,263.0,262.0,261.0,257.0,245.0
1.62,218.459425989586,5.46218487394958,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02234663982995,157.02234663982995,157.02234663982995,27.81977619748942,30.452979490761543,157.05602702539915,157.05602702539915,157.05602702539915,239.0,238.0,236.0,236.0,236.0,225.0
1.65,454.57866641966,7.02341137123746,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.022546670465,157.022546670465,157.022546670465,27.81977619748942,30.452979490761543,157.0562270560342,157.0562270560342,157.0562270560342,300.0,299.0,298.0,297.0,292.0,278.0
1.65,264.625642054672,2.43055555555556,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02283588179802,157.02283588179802,157.02283588179802,27.81977619748942,30.452979490761543,157.05651626736721,157.05651626736721,157.05651626736721,288.0,288.0,288.0,288.0,288.0,281.0
1.66,436.245955635725,6.94789081885856,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0230919695965,157.0230919695965,157.0230919695965,27.81977619748942,30.452979490761543,157.0567723551657,157.0567723551657,157.0567723551657,404.0,403.0,403.0,400.0,396.0,375.0
1.66,415.110735455337,5.6,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02334097272941,157.02334097272941,157.02334097272941,27.81977619748942,30.452979490761543,157.0570213582986,157.0570213582986,157.0570213582986,376.0,375.0,373.0,371.0,365.0,354.0
1.65,329.476346081564,4.96613995485327,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0236269981357,157.0236269981357,157.0236269981357,27.81977619748942,30.452979490761543,157.0573073837049,157.0573073837049,157.0573073837049,444.0,443.0,441.0,438.0,432.0,421.0
1.66,307.775412604961,8.76132930513595,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0238712767191,157.0238712767191,157.0238712767191,27.81977619748942,30.452979490761543,157.0575516622883,157.0575516622883,157.0575516622883,333.0,331.0,331.0,329.0,324.0,302.0
1.66,210.138829078163,5.84958217270195,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02409042223647,157.02409042223647,157.02409042223647,27.81977619748942,30.452979490761543,157.05777080780567,157.05777080780567,157.05777080780567,360.0,359.0,359.0,354.0,352.0,338.0
1.66,640.070624227627,5.87002096436059,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02436074859008,157.02436074859008,157.02436074859008,27.81977619748942,30.452979490761543,157.05804113415928,157.05804113415928,157.05804113415928,477.0,477.0,475.0,473.0,468.0,449.0
1.66,252.558256291561,5.18134715025907,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0246653761081,157.0246653761081,157.0246653761081,27.81977619748942,30.452979490761543,157.0583457616773,157.0583457616773,157.0583457616773,389.0,386.0,386.0,386.0,381.0,366.0
1.66,281.226024962176,6.13931523022432,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02530788078224,157.02530788078224,157.02530788078224,27.81977619748942,30.452979490761543,157.05898826635143,157.05898826635143,157.05898826635143,848.0,847.0,845.0,842.0,832.0,795.0
1.66,507.372119866333,4.93827160493827,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02555710260236,157.02555710260236,157.02555710260236,27.81977619748942,30.452979490761543,157.05923748817156,157.05923748817156,157.05923748817156,405.0,405.0,404.0,403.0,399.0,385.0
1.68,520.550578540866,5.45977011494253,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02575313782816,157.02575313782816,157.02575313782816,27.81977619748942,30.452979490761543,157.05943352339736,157.05943352339736,157.05943352339736,348.0,348.0,346.0,344.0,342.0,329.0
1.74,219.629672785559,4.24242424242424,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02602133693253,157.02602133693253,157.02602133693253,27.81977619748942,30.452979490761543,157.05970172250173,157.05970172250173,157.05970172250173,332.0,330.0,330.0,328.0,327.0,316.0
1.81,428.205552080243,4.76190476190476,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02630190625885,157.02630190625885,157.02630190625885,27.81977619748942,30.452979490761543,157.05998229182805,157.05998229182805,157.05998229182805,463.0,462.0,461.0,459.0,454.0,440.0
1.87,871.369624545574,5.48926014319809,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02652164463169,157.02652164463169,157.02652164463169,27.81977619748942,30.452979490761543,157.06020203020088,157.06020203020088,157.06020203020088,421.0,419.0,418.0,416.0,411.0,396.0
1.85,564.996173384191,6.23145400593472,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02676973317656,157.02676973317656,157.02676973317656,27.81977619748942,30.452979490761543,157.06045011874576,157.06045011874576,157.06045011874576,338.0,337.0,336.0,332.0,325.0,316.0
1.91,407.439547035211,6.18556701030928,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0270858693588,157.0270858693588,157.0270858693588,27.81977619748942,30.452979490761543,157.060766254928,157.060766254928,157.060766254928,389.0,388.0,386.0,384.0,380.0,364.0
1.83,473.814392233582,5.54156171284635,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02740562792846,157.02740562792846,157.02740562792846,27.81977619748942,30.452979490761543,157.06108601349766,157.06108601349766,157.06108601349766,397.0,397.0,397.0,393.0,389.0,375.0
1.85,223.492808674124,5.0,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02765774409278,157.02765774409278,157.02765774409278,27.81977619748942,30.452979490761543,157.06133812966198,157.06133812966198,157.06133812966198,341.0,340.0,339.0,338.0,333.0,323.0
1.85,487.034679588586,5.83090379008746,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02790834577758,157.02790834577758,157.02790834577758,27.81977619748942,30.452979490761543,157.06158873134677,157.06158873134677,157.06158873134677,343.0,343.0,342.0,338.0,336.0,323.0
1.81,450.379660850213,6.77966101694915,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02818520273232,157.02818520273232,157.02818520273232,27.81977619748942,30.452979490761543,157.06186558830152,157.06186558830152,157.06186558830152,414.0,413.0,413.0,408.0,403.0,385.0
1.82,531.20047627145,6.11620795107034,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02842911862334,157.02842911862334,157.02842911862334,27.81977619748942,30.452979490761543,157.06210950419253,157.06210950419253,157.06210950419253,327.0,327.0,327.0,327.0,323.0,307.0
1.8,566.529702253275,6.59340659340659,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02866589769985,157.02866589769985,157.02866589769985,27.81977619748942,30.452979490761543,157.06234628326905,157.06234628326905,157.06234628326905,365.0,364.0,362.0,362.0,358.0,340.0
1.76,296.668412797822,7.96915167095116,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02891017144012,157.02891017144012,157.02891017144012,27.81977619748942,30.452979490761543,157.06259055700932,157.06259055700932,157.06259055700932,390.0,389.0,388.0,386.0,380.0,358.0
1.8,238.057124496207,4.93562231759657,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02921365297448,157.02921365297448,157.02921365297448,27.81977619748942,30.452979490761543,157.06289403854367,157.06289403854367,157.06289403854367,470.0,466.0,466.0,465.0,461.0,443.0
1.79,665.897526054288,5.96205962059621,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02948493709093,157.02948493709093,157.02948493709093,27.81977619748942,30.452979490761543,157.06316532266013,157.06316532266013,157.06316532266013,372.0,369.0,368.0,366.0,363.0,347.0
1.79,184.353859257396,5.48387096774194,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.02978678411847,157.02978678411847,157.02978678411847,27.81977619748942,30.452979490761543,157.06346716968767,157.06346716968767,157.06346716968767,310.0,310.0,310.0,308.0,305.0,293.0
1.81,264.988198993036,6.66666666666667,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0300326173806,157.0300326173806,157.0300326173806,27.81977619748942,30.452979490761543,157.0637130029498,157.0637130029498,157.0637130029498,408.0,405.0,404.0,402.0,393.0,378.0
1.82,459.67629761662,5.25059665871122,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0302323503726,157.0302323503726,157.0302323503726,27.81977619748942,30.452979490761543,157.06391273594178,157.06391273594178,157.06391273594178,419.0,419.0,418.0,417.0,411.0,397.0
1.83,453.055194156513,6.27705627705628,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.03059313293474,157.03059313293474,157.03059313293474,27.81977619748942,30.452979490761543,157.06427351850394,157.06427351850394,157.06427351850394,466.0,462.0,461.0,459.0,451.0,433.0
1.83,410.875574328353,5.30973451327434,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.03092475526245,157.03092475526245,157.03092475526245,27.81977619748942,30.452979490761543,157.06460514083165,157.06460514083165,157.06460514083165,452.0,452.0,450.0,446.0,441.0,428.0
1.84,235.096779477754,5.14285714285714,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.03141340379165,157.03141340379165,157.03141340379165,27.81977619748942,30.452979490761543,157.06509378936084,157.06509378936084,157.06509378936084,353.0,350.0,350.0,346.0,343.0,332.0
1.82,303.548664567463,6.10687022900763,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.03170989409477,157.03170989409477,157.03170989409477,27.81977619748942,30.452979490761543,157.06539027966397,157.06539027966397,157.06539027966397,394.0,393.0,392.0,388.0,384.0,369.0
1.82,583.237011432471,6.14035087719298,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0323491520167,157.0323491520167,157.0323491520167,27.81977619748942,30.452979490761543,157.0660295375859,157.0660295375859,157.0660295375859,916.0,912.0,911.0,905.0,890.0,856.0
